id,painting_id,star_count,user_id,create_time
660,29,2,65,2025-09-21 13:15:26
661,32,5,65,2025-09-21 13:16:26
662,35,2,65,2025-09-21 13:17:26
663,77,2,65,2025-09-21 13:18:26
664,110,4,65,2025-09-21 13:19:26
665,127,5,65,2025-09-21 13:20:26
666,130,3,65,2025-09-21 13:21:26
667,164,1,65,2025-09-21 13:22:26
668,5,5,66,2025-09-21 13:23:26
669,20,5,66,2025-09-21 13:24:26
670,26,3,66,2025-09-21 13:25:26
671,42,3,66,2025-09-21 13:26:26
672,62,4,66,2025-09-21 13:27:26
673,64,2,66,2025-09-21 13:28:26
674,99,3,66,2025-09-21 13:29:26
675,123,4,66,2025-09-21 13:30:26
676,154,2,66,2025-09-21 13:31:26
677,48,5,67,2025-09-21 13:32:26
678,80,3,67,2025-09-21 13:33:26
679,84,2,67,2025-09-21 13:34:26
680,103,1,67,2025-09-21 13:35:26
681,110,4,67,2025-09-21 13:36:26
682,118,5,67,2025-09-21 13:37:26
683,119,5,67,2025-09-21 13:38:26
684,158,1,67,2025-09-21 13:39:26
685,163,4,67,2025-09-21 13:40:26
686,7,1,68,2025-09-21 13:41:26
687,15,2,68,2025-09-21 13:42:26
688,25,3,68,2025-09-21 13:43:26
689,30,3,68,2025-09-21 13:44:26
690,55,4,68,2025-09-21 13:45:26
691,71,2,68,2025-09-21 13:46:26
692,96,2,68,2025-09-21 13:47:26
693,122,5,68,2025-09-21 13:48:26
694,124,2,68,2025-09-21 13:49:26
695,155,2,68,2025-09-21 13:50:26
696,13,4,69,2025-09-21 13:51:26
697,37,4,69,2025-09-21 13:52:26
698,47,4,69,2025-09-21 13:53:26
699,52,1,69,2025-09-21 13:54:26
700,72,5,69,2025-09-21 13:55:26
701,74,4,69,2025-09-21 13:56:26
702,90,3,69,2025-09-21 13:57:26
703,95,3,69,2025-09-21 13:58:26
704,141,2,69,2025-09-21 13:59:26
705,145,2,69,2025-09-21 14:00:26
706,155,5,69,2025-09-21 14:01:26
707,158,1,69,2025-09-21 14:02:26
708,8,1,70,2025-09-21 14:03:26
709,10,4,70,2025-09-21 14:04:26
710,11,1,70,2025-09-21 14:05:26
711,18,3,70,2025-09-21 14:06:26
712,41,4,70,2025-09-21 14:07:26
713,75,5,70,2025-09-21 14:08:26
714,77,3,70,2025-09-21 14:09:26
715,80,3,70,2025-09-21 14:10:26
716,103,1,70,2025-09-21 14:11:26
717,144,4,70,2025-09-21 14:12:26
718,15,2,71,2025-09-21 14:13:26
719,20,4,71,2025-09-21 14:14:26
720,25,1,71,2025-09-21 14:15:26
721,33,5,71,2025-09-21 14:16:26
722,34,4,71,2025-09-21 14:17:26
723,106,4,71,2025-09-21 14:18:26
724,109,1,71,2025-09-21 14:19:26
725,135,3,71,2025-09-21 14:20:26
726,136,5,71,2025-09-21 14:21:26
727,149,4,71,2025-09-21 14:22:26
728,156,2,71,2025-09-21 14:23:26
729,26,1,72,2025-09-21 14:24:26
730,46,1,72,2025-09-21 14:25:26
731,49,2,72,2025-09-21 14:26:26
732,52,3,72,2025-09-21 14:27:26
733,59,3,72,2025-09-21 14:28:26
734,66,4,72,2025-09-21 14:29:26
735,86,3,72,2025-09-21 14:30:26
736,111,5,72,2025-09-21 14:31:26
737,125,5,72,2025-09-21 14:32:26
738,163,4,72,2025-09-21 14:33:26
739,7,1,73,2025-09-21 14:34:26
740,13,2,73,2025-09-21 14:35:26
741,18,4,73,2025-09-21 14:36:26
742,35,2,73,2025-09-21 14:37:26
743,57,5,73,2025-09-21 14:38:26
744,70,5,73,2025-09-21 14:39:26
745,83,5,73,2025-09-21 14:40:26
746,114,2,73,2025-09-21 14:41:26
747,157,5,73,2025-09-21 14:42:26
748,163,2,73,2025-09-21 14:43:26
749,14,4,74,2025-09-21 14:44:26
750,49,1,74,2025-09-21 14:45:26
751,58,5,74,2025-09-21 14:46:26
752,59,4,74,2025-09-21 14:47:26
753,68,4,74,2025-09-21 14:48:26
754,80,2,74,2025-09-21 14:49:26
755,98,1,74,2025-09-21 14:50:26
756,116,5,74,2025-09-21 14:51:26
757,144,3,74,2025-09-21 14:52:26
758,3,1,75,2025-09-21 14:53:26
759,22,4,75,2025-09-21 14:54:26
760,32,2,75,2025-09-21 14:55:26
761,47,4,75,2025-09-21 14:56:26
762,73,2,75,2025-09-21 14:57:26
763,76,1,75,2025-09-21 14:58:26
764,82,1,75,2025-09-21 14:59:26
765,86,1,75,2025-09-21 15:00:26
766,126,1,75,2025-09-21 15:01:26
767,163,3,75,2025-09-21 15:02:26
768,17,5,76,2025-09-21 15:03:26
769,22,2,76,2025-09-21 15:04:26
770,28,2,76,2025-09-21 15:05:26
771,38,2,76,2025-09-21 15:06:26
772,41,1,76,2025-09-21 15:07:26
773,66,5,76,2025-09-21 15:08:26
774,83,4,76,2025-09-21 15:09:26
775,113,2,76,2025-09-21 15:10:26
776,121,2,76,2025-09-21 15:11:26
777,154,2,76,2025-09-21 15:12:26
778,11,5,77,2025-09-21 15:13:26
779,33,5,77,2025-09-21 15:14:26
780,37,1,77,2025-09-21 15:15:26
781,51,2,77,2025-09-21 15:16:26
782,52,1,77,2025-09-21 15:17:26
783,57,3,77,2025-09-21 15:18:26
784,97,1,77,2025-09-21 15:19:26
785,109,4,77,2025-09-21 15:20:26
786,119,2,77,2025-09-21 15:21:26
787,147,2,77,2025-09-21 15:22:26
788,2,1,78,2025-09-21 15:23:26
789,9,1,78,2025-09-21 15:24:26
790,28,4,78,2025-09-21 15:25:26
791,45,4,78,2025-09-21 15:26:26
792,91,4,78,2025-09-21 15:27:26
793,112,5,78,2025-09-21 15:28:26
794,116,5,78,2025-09-21 15:29:26
795,125,4,78,2025-09-21 15:30:26
796,146,1,78,2025-09-21 15:31:26
797,160,5,78,2025-09-21 15:32:26
798,22,4,79,2025-09-21 15:33:26
799,31,4,79,2025-09-21 15:34:26
800,60,3,79,2025-09-21 15:35:26
801,82,3,79,2025-09-21 15:36:26
802,84,4,79,2025-09-21 15:37:26
803,92,2,79,2025-09-21 15:38:26
804,94,2,79,2025-09-21 15:39:26
805,108,2,79,2025-09-21 15:40:26
806,156,2,79,2025-09-21 15:41:26
807,160,5,79,2025-09-21 15:42:26
808,163,4,79,2025-09-21 15:43:26
809,6,1,80,2025-09-21 15:44:26
810,11,1,80,2025-09-21 15:45:26
811,14,2,80,2025-09-21 15:46:26
812,38,2,80,2025-09-21 15:47:26
813,42,4,80,2025-09-21 15:48:26
814,43,2,80,2025-09-21 15:49:26
815,91,3,80,2025-09-21 15:50:26
816,122,2,80,2025-09-21 15:51:26
817,127,3,80,2025-09-21 15:52:26
818,132,2,80,2025-09-21 15:53:26
819,154,1,80,2025-09-21 15:54:26
820,161,4,80,2025-09-21 15:55:26
821,11,5,81,2025-09-21 15:56:26
822,26,5,81,2025-09-21 15:57:26
823,45,4,81,2025-09-21 15:58:26
824,83,2,81,2025-09-21 15:59:26
825,92,3,81,2025-09-21 16:00:26
826,122,5,81,2025-09-21 16:01:26
827,135,4,81,2025-09-21 16:02:26
828,146,1,81,2025-09-21 16:03:26
829,149,4,81,2025-09-21 16:04:26
830,151,2,81,2025-09-21 16:05:26
831,22,3,82,2025-09-21 16:06:26
832,38,2,82,2025-09-21 16:07:26
833,52,4,82,2025-09-21 16:08:26
834,60,2,82,2025-09-21 16:09:26
835,78,2,82,2025-09-21 16:10:26
836,95,4,82,2025-09-21 16:11:26
837,96,3,82,2025-09-21 16:12:26
838,107,4,82,2025-09-21 16:13:26
839,119,2,82,2025-09-21 16:14:26
840,126,2,82,2025-09-21 16:15:26
841,2,5,83,2025-09-21 16:16:26
842,3,2,83,2025-09-21 16:17:26
843,26,2,83,2025-09-21 16:18:26
844,79,5,83,2025-09-21 16:19:26
845,89,1,83,2025-09-21 16:20:26
846,96,4,83,2025-09-21 16:21:26
847,132,3,83,2025-09-21 16:22:26
848,134,2,83,2025-09-21 16:23:26
849,146,4,83,2025-09-21 16:24:26
850,148,5,83,2025-09-21 16:25:26
851,36,3,84,2025-09-21 16:26:26
852,78,4,84,2025-09-21 16:27:26
853,80,3,84,2025-09-21 16:28:26
854,81,1,84,2025-09-21 16:29:26
855,88,5,84,2025-09-21 16:30:26
856,108,5,84,2025-09-21 16:31:26
857,151,4,84,2025-09-21 16:32:26
858,153,3,84,2025-09-21 16:33:26
859,160,2,84,2025-09-21 16:34:26
860,2,2,85,2025-09-21 16:35:26
861,21,5,85,2025-09-21 16:36:26
862,30,3,85,2025-09-21 16:37:26
863,37,2,85,2025-09-21 16:38:26
864,38,4,85,2025-09-21 16:39:26
865,75,4,85,2025-09-21 16:40:26
866,86,3,85,2025-09-21 16:41:26
867,106,1,85,2025-09-21 16:42:26
868,107,4,85,2025-09-21 16:43:26
869,5,2,86,2025-09-21 16:44:26
870,11,5,86,2025-09-21 16:45:26
871,23,1,86,2025-09-21 16:46:26
872,33,5,86,2025-09-21 16:47:26
873,89,3,86,2025-09-21 16:48:26
874,116,5,86,2025-09-21 16:49:26
875,118,1,86,2025-09-21 16:50:26
876,122,3,86,2025-09-21 16:51:26
877,131,4,86,2025-09-21 16:52:26
878,137,1,86,2025-09-21 16:53:26
879,8,3,87,2025-09-21 16:54:26
880,49,2,87,2025-09-21 16:55:26
881,52,3,87,2025-09-21 16:56:26
882,62,2,87,2025-09-21 16:57:26
883,65,5,87,2025-09-21 16:58:26
884,82,3,87,2025-09-21 16:59:26
885,101,3,87,2025-09-21 17:00:26
886,144,1,87,2025-09-21 17:01:26
887,147,4,87,2025-09-21 17:02:26
888,159,4,87,2025-09-21 17:03:26
889,17,1,88,2025-09-21 17:04:26
890,19,2,88,2025-09-21 17:05:26
891,27,4,88,2025-09-21 17:06:26
892,38,5,88,2025-09-21 17:07:26
893,50,2,88,2025-09-21 17:08:26
894,52,4,88,2025-09-21 17:09:26
895,53,4,88,2025-09-21 17:10:26
896,60,1,88,2025-09-21 17:11:26
897,71,3,88,2025-09-21 17:12:26
898,95,2,88,2025-09-21 17:13:26
899,117,4,88,2025-09-21 17:14:26
900,163,2,88,2025-09-21 17:15:26
901,6,1,89,2025-09-21 17:16:26
902,12,3,89,2025-09-21 17:17:26
903,29,5,89,2025-09-21 17:18:26
904,44,3,89,2025-09-21 17:19:26
905,48,3,89,2025-09-21 17:20:26
906,82,1,89,2025-09-21 17:21:26
907,83,4,89,2025-09-21 17:22:26
908,95,5,89,2025-09-21 17:23:26
909,106,3,89,2025-09-21 17:24:26
910,156,4,89,2025-09-21 17:25:26
911,17,4,90,2025-09-21 17:26:26
912,44,3,90,2025-09-21 17:27:26
913,56,1,90,2025-09-21 17:28:26
914,60,1,90,2025-09-21 17:29:26
915,63,5,90,2025-09-21 17:30:26
916,64,3,90,2025-09-21 17:31:26
917,95,4,90,2025-09-21 17:32:26
918,99,1,90,2025-09-21 17:33:26
919,123,2,90,2025-09-21 17:34:26
920,126,1,90,2025-09-21 17:35:26
921,3,4,91,2025-09-21 17:36:26
922,4,4,91,2025-09-21 17:37:26
923,32,4,91,2025-09-21 17:38:26
924,55,4,91,2025-09-21 17:39:26
925,76,1,91,2025-09-21 17:40:26
926,88,5,91,2025-09-21 17:41:26
927,100,3,91,2025-09-21 17:42:26
928,135,2,91,2025-09-21 17:43:26
929,152,5,91,2025-09-21 17:44:26
930,165,5,91,2025-09-21 17:45:26
931,3,1,92,2025-09-21 17:46:26
932,12,4,92,2025-09-21 17:47:26
933,14,5,92,2025-09-21 17:48:26
934,26,5,92,2025-09-21 17:49:26
935,40,4,92,2025-09-21 17:50:26
936,68,5,92,2025-09-21 17:51:26
937,89,3,92,2025-09-21 17:52:26
938,135,1,92,2025-09-21 17:53:26
939,138,1,92,2025-09-21 17:54:26
940,20,4,93,2025-09-21 17:55:26
941,34,3,93,2025-09-21 17:56:26
942,47,5,93,2025-09-21 17:57:26
943,63,5,93,2025-09-21 17:58:26
944,70,1,93,2025-09-21 17:59:26
945,75,3,93,2025-09-21 18:00:26
946,78,3,93,2025-09-21 18:01:26
947,95,3,93,2025-09-21 18:02:26
948,117,2,93,2025-09-21 18:03:26
949,121,4,93,2025-09-21 18:04:26
950,132,2,93,2025-09-21 18:05:26
951,11,5,94,2025-09-21 18:06:26
952,44,2,94,2025-09-21 18:07:26
953,45,3,94,2025-09-21 18:08:26
954,52,4,94,2025-09-21 18:09:26
955,88,5,94,2025-09-21 18:10:26
956,144,1,94,2025-09-21 18:11:26
957,145,4,94,2025-09-21 18:12:26
958,151,1,94,2025-09-21 18:13:26
959,155,2,94,2025-09-21 18:14:26
960,9,3,95,2025-09-21 18:15:26
961,10,2,95,2025-09-21 18:16:26
962,11,1,95,2025-09-21 18:17:26
963,31,2,95,2025-09-21 18:18:26
964,59,5,95,2025-09-21 18:19:26
965,66,4,95,2025-09-21 18:20:26
966,68,3,95,2025-09-21 18:21:26
967,74,2,95,2025-09-21 18:22:26
968,98,4,95,2025-09-21 18:23:26
969,111,4,95,2025-09-21 18:24:26
970,113,3,95,2025-09-21 18:25:26
971,116,4,95,2025-09-21 18:26:26
972,38,1,96,2025-09-21 18:27:26
973,76,3,96,2025-09-21 18:28:26
974,83,4,96,2025-09-21 18:29:26
975,89,5,96,2025-09-21 18:30:26
976,98,1,96,2025-09-21 18:31:26
977,99,4,96,2025-09-21 18:32:26
978,108,3,96,2025-09-21 18:33:26
979,120,4,96,2025-09-21 18:34:26
980,134,5,96,2025-09-21 18:35:26
981,156,1,96,2025-09-21 18:36:26
982,11,4,97,2025-09-21 18:37:26
983,23,1,97,2025-09-21 18:38:26
984,29,4,97,2025-09-21 18:39:26
985,47,3,97,2025-09-21 18:40:26
986,62,1,97,2025-09-21 18:41:26
987,81,1,97,2025-09-21 18:42:26
988,101,2,97,2025-09-21 18:43:26
989,103,1,97,2025-09-21 18:44:26
990,134,1,97,2025-09-21 18:45:26
991,162,5,97,2025-09-21 18:46:26
992,31,5,98,2025-09-21 18:47:26
993,59,2,98,2025-09-21 18:48:26
994,61,1,98,2025-09-21 18:49:26
995,66,3,98,2025-09-21 18:50:26
996,71,2,98,2025-09-21 18:51:26
997,86,5,98,2025-09-21 18:52:26
998,131,2,98,2025-09-21 18:53:26
999,144,5,98,2025-09-21 18:54:26
1000,146,3,98,2025-09-21 18:55:26
1001,8,4,99,2025-09-21 18:56:26
1002,18,2,99,2025-09-21 18:57:26
1003,28,2,99,2025-09-21 18:58:26
1004,53,5,99,2025-09-21 18:59:26
1005,57,2,99,2025-09-21 19:00:26
1006,84,3,99,2025-09-21 19:01:26
1007,91,1,99,2025-09-21 19:02:26
1008,97,2,99,2025-09-21 19:03:26
1009,101,1,99,2025-09-21 19:04:26
1010,115,2,99,2025-09-21 19:05:26
1011,15,2,100,2025-09-21 19:06:26
1012,42,4,100,2025-09-21 19:07:26
1013,62,4,100,2025-09-21 19:08:26
1014,80,3,100,2025-09-21 19:09:26
1015,93,1,100,2025-09-21 19:10:26
1016,135,3,100,2025-09-21 19:11:26
1017,138,2,100,2025-09-21 19:12:26
1018,154,1,100,2025-09-21 19:13:26
1019,159,1,100,2025-09-21 19:14:26
1020,160,3,100,2025-09-21 19:15:26
1021,32,5,2,14/9/2025 09:52:43.962761
1022,55,5,2,14/9/2025 09:25:38.366947
1023,58,4,2,14/9/2025 09:55:32.985198
1024,64,3,2,14/9/2025 09:46:21.712632
1025,90,1,2,14/9/2025 09:58:51.757407
1026,114,5,2,14/9/2025 09:29:03.0128
1027,139,3,2,14/9/2025 09:44:42.235434
1028,145,1,2,14/9/2025 09:42:00.007406
1029,148,5,2,14/9/2025 09:49:23.719464
1030,163,5,2,14/9/2025 09:32:48.067038
1031,11,4,3,14/9/2025 10:49:03.776687
1032,18,3,3,14/9/2025 10:34:28.288594
1033,31,5,3,14/9/2025 10:51:55.07684
1034,38,3,3,14/9/2025 10:13:43.814923
1035,39,5,3,14/9/2025 10:48:40.663649
1036,57,5,3,14/9/2025 10:33:56.884169
1037,74,4,3,14/9/2025 10:21:47.08553
1038,81,5,3,14/9/2025 11:02:09.742596
1039,92,4,3,14/9/2025 10:53:48.765087
1040,140,2,3,14/9/2025 11:05:23.020899
1041,149,4,3,14/9/2025 10:57:52.925715
1042,18,5,4,14/9/2025 13:07:35.284683
1043,27,4,4,14/9/2025 11:28:56.317137
1044,30,2,4,14/9/2025 11:33:39.017432
1045,51,5,4,14/9/2025 12:58:35.756817
1046,74,5,4,14/9/2025 12:44:27.173501
1047,93,5,4,14/9/2025 13:37:44.090564
1048,102,5,4,14/9/2025 11:28:32.345175
1049,116,5,4,14/9/2025 13:24:12.676619
1050,133,1,4,14/9/2025 13:13:31.707993
1051,148,5,4,14/9/2025 13:16:21.190792
1052,150,5,4,14/9/2025 11:33:26.889011
1053,152,5,4,14/9/2025 13:42:28.208662
1054,27,5,5,14/9/2025 15:09:54.03075
1055,32,4,5,14/9/2025 14:24:46.133942
1056,85,5,5,14/9/2025 15:12:26.472611
1057,96,5,5,14/9/2025 15:00:20.33618
1058,97,2,5,14/9/2025 14:57:03.498956
1059,98,3,5,14/9/2025 15:07:33.371918
1060,99,5,5,14/9/2025 15:22:13.966758
1061,16,1,6,2025-09-21 02:56:26
1062,35,1,6,2025-09-21 02:57:26
1063,52,4,6,2025-09-21 02:58:26
1064,64,2,6,2025-09-21 02:59:26
1065,84,1,6,2025-09-21 03:00:26
1066,98,1,6,2025-09-21 03:01:26
1067,121,1,6,2025-09-21 03:02:26
1068,144,2,6,2025-09-21 03:03:26
1069,145,3,6,2025-09-21 03:04:26
1070,155,5,6,2025-09-21 03:05:26
1071,7,4,7,2025-09-21 03:06:26
1072,18,1,7,2025-09-21 03:07:26
1073,19,4,7,2025-09-21 03:08:26
1074,21,1,7,2025-09-21 03:09:26
1075,30,3,7,2025-09-21 03:10:26
1076,51,1,7,2025-09-21 03:11:26
1077,57,1,7,2025-09-21 03:12:26
1078,60,1,7,2025-09-21 03:13:26
1079,89,2,7,2025-09-21 03:14:26
1080,164,5,7,2025-09-21 03:15:26
1081,19,3,8,2025-09-21 03:16:26
1082,47,1,8,2025-09-21 03:17:26
1083,92,1,8,2025-09-21 03:18:26
1084,109,1,8,2025-09-21 03:19:26
1085,122,1,8,2025-09-21 03:20:26
1086,127,1,8,2025-09-21 03:21:26
1087,135,5,8,2025-09-21 03:22:26
1088,144,3,8,2025-09-21 03:23:26
1089,148,5,8,2025-09-21 03:24:26
1090,160,1,8,2025-09-21 03:25:26
1091,11,2,9,2025-09-21 03:26:26
1092,13,3,9,2025-09-21 03:27:26
1093,23,1,9,2025-09-21 03:28:26
1094,34,2,9,2025-09-21 03:29:26
1095,57,3,9,2025-09-21 03:30:26
1096,67,2,9,2025-09-21 03:31:26
1097,125,5,9,2025-09-21 03:32:26
1098,138,3,9,2025-09-21 03:33:26
1099,150,3,9,2025-09-21 03:34:26
1100,151,2,9,2025-09-21 03:35:26
1101,28,2,10,2025-09-21 03:36:26
1102,35,1,10,2025-09-21 03:37:26
1103,39,5,10,2025-09-21 03:38:26
1104,43,4,10,2025-09-21 03:39:26
1105,90,4,10,2025-09-21 03:40:26
1106,110,3,10,2025-09-21 03:41:26
1107,117,5,10,2025-09-21 03:42:26
1108,142,1,10,2025-09-21 03:43:26
1109,162,1,10,2025-09-21 03:44:26
1110,163,2,10,2025-09-21 03:45:26
1111,8,2,11,2025-09-21 03:46:26
1112,9,1,11,2025-09-21 03:47:26
1113,11,2,11,2025-09-21 03:48:26
1114,35,1,11,2025-09-21 03:49:26
1115,42,1,11,2025-09-21 03:50:26
1116,49,2,11,2025-09-21 03:51:26
1117,111,3,11,2025-09-21 03:52:26
1118,120,2,11,2025-09-21 03:53:26
1119,126,3,11,2025-09-21 03:54:26
1120,136,2,11,2025-09-21 03:55:26
1121,153,2,11,2025-09-21 03:56:26
1122,6,1,12,2025-09-21 03:57:26
1123,51,5,12,2025-09-21 03:58:26
1124,65,4,12,2025-09-21 03:59:26
1125,79,1,12,2025-09-21 04:00:26
1126,99,2,12,2025-09-21 04:01:26
1127,122,3,12,2025-09-21 04:02:26
1128,128,3,12,2025-09-21 04:03:26
1129,131,5,12,2025-09-21 04:04:26
1130,138,4,12,2025-09-21 04:05:26
1131,143,2,12,2025-09-21 04:06:26
1132,150,4,12,2025-09-21 04:07:26
1133,159,4,12,2025-09-21 04:08:26
1134,6,3,13,2025-09-21 04:09:26
1135,42,2,13,2025-09-21 04:10:26
1136,58,1,13,2025-09-21 04:11:26
1137,62,1,13,2025-09-21 04:12:26
1138,100,2,13,2025-09-21 04:13:26
1139,108,5,13,2025-09-21 04:14:26
1140,123,5,13,2025-09-21 04:15:26
1141,127,3,13,2025-09-21 04:16:26
1142,130,2,13,2025-09-21 04:17:26
1143,144,4,13,2025-09-21 04:18:26
1144,57,1,14,2025-09-21 04:19:26
1145,68,5,14,2025-09-21 04:20:26
1146,99,2,14,2025-09-21 04:21:26
1147,106,4,14,2025-09-21 04:22:26
1148,108,5,14,2025-09-21 04:23:26
1149,123,2,14,2025-09-21 04:24:26
1150,131,5,14,2025-09-21 04:25:26
1151,153,2,14,2025-09-21 04:26:26
1152,162,2,14,2025-09-21 04:27:26
1153,5,3,15,2025-09-21 04:28:26
1154,8,2,15,2025-09-21 04:29:26
1155,24,3,15,2025-09-21 04:30:26
1156,51,4,15,2025-09-21 04:31:26
1157,64,4,15,2025-09-21 04:32:26
1158,65,2,15,2025-09-21 04:33:26
1159,66,4,15,2025-09-21 04:34:26
1160,67,2,15,2025-09-21 04:35:26
1161,77,5,15,2025-09-21 04:36:26
1162,81,4,15,2025-09-21 04:37:26
1163,94,5,15,2025-09-21 04:38:26
1164,123,4,15,2025-09-21 04:39:26
1165,9,2,16,2025-09-21 04:40:26
1166,17,1,16,2025-09-21 04:41:26
1167,46,2,16,2025-09-21 04:42:26
1168,60,2,16,2025-09-21 04:43:26
1169,75,4,16,2025-09-21 04:44:26
1170,108,3,16,2025-09-21 04:45:26
1171,109,5,16,2025-09-21 04:46:26
1172,141,1,16,2025-09-21 04:47:26
1173,143,5,16,2025-09-21 04:48:26
1174,146,5,16,2025-09-21 04:49:26
1175,149,5,16,2025-09-21 04:50:26
1176,10,5,17,2025-09-21 04:51:26
1177,21,5,17,2025-09-21 04:52:26
1178,33,3,17,2025-09-21 04:53:26
1179,62,2,17,2025-09-21 04:54:26
1180,66,2,17,2025-09-21 04:55:26
1181,75,4,17,2025-09-21 04:56:26
1182,100,1,17,2025-09-21 04:57:26
1183,129,1,17,2025-09-21 04:58:26
1184,144,3,17,2025-09-21 04:59:26
1185,150,4,17,2025-09-21 05:00:26
1186,165,1,17,2025-09-21 05:01:26
1187,6,1,18,2025-09-21 05:02:26
1188,43,2,18,2025-09-21 05:03:26
1189,54,2,18,2025-09-21 05:04:26
1190,55,3,18,2025-09-21 05:05:26
1191,64,1,18,2025-09-21 05:06:26
1192,67,5,18,2025-09-21 05:07:26
1193,69,5,18,2025-09-21 05:08:26
1194,83,5,18,2025-09-21 05:09:26
1195,109,1,18,2025-09-21 05:10:26
1196,10,3,19,2025-09-21 05:11:26
1197,11,3,19,2025-09-21 05:12:26
1198,26,1,19,2025-09-21 05:13:26
1199,31,3,19,2025-09-21 05:14:26
1200,42,5,19,2025-09-21 05:15:26
1201,68,5,19,2025-09-21 05:16:26
1202,94,5,19,2025-09-21 05:17:26
1203,137,3,19,2025-09-21 05:18:26
1204,147,5,19,2025-09-21 05:19:26
1205,151,2,19,2025-09-21 05:20:26
1206,159,3,19,2025-09-21 05:21:26
1207,161,4,19,2025-09-21 05:22:26
1208,45,2,20,2025-09-21 05:23:26
1209,63,2,20,2025-09-21 05:24:26
1210,67,2,20,2025-09-21 05:25:26
1211,73,3,20,2025-09-21 05:26:26
1212,96,1,20,2025-09-21 05:27:26
1213,97,1,20,2025-09-21 05:28:26
1214,109,2,20,2025-09-21 05:29:26
1215,134,4,20,2025-09-21 05:30:26
1216,155,3,20,2025-09-21 05:31:26
1217,157,2,20,2025-09-21 05:32:26
1218,2,4,21,2025-09-21 05:33:26
1219,16,5,21,2025-09-21 05:34:26
1220,56,1,21,2025-09-21 05:35:26
1221,57,3,21,2025-09-21 05:36:26
1222,61,5,21,2025-09-21 05:37:26
1223,80,3,21,2025-09-21 05:38:26
1224,114,3,21,2025-09-21 05:39:26
1225,116,3,21,2025-09-21 05:40:26
1226,129,2,21,2025-09-21 05:41:26
1227,8,5,22,2025-09-21 05:42:26
1228,16,4,22,2025-09-21 05:43:26
1229,25,3,22,2025-09-21 05:44:26
1230,30,3,22,2025-09-21 05:45:26
1231,35,3,22,2025-09-21 05:46:26
1232,43,2,22,2025-09-21 05:47:26
1233,71,5,22,2025-09-21 05:48:26
1234,97,2,22,2025-09-21 05:49:26
1235,139,5,22,2025-09-21 05:50:26
1236,11,4,23,2025-09-21 05:51:26
1237,23,1,23,2025-09-21 05:52:26
1238,28,2,23,2025-09-21 05:53:26
1239,41,3,23,2025-09-21 05:54:26
1240,63,5,23,2025-09-21 05:55:26
1241,67,5,23,2025-09-21 05:56:26
1242,98,3,23,2025-09-21 05:57:26
1243,102,3,23,2025-09-21 05:58:26
1244,133,5,23,2025-09-21 05:59:26
1245,150,1,23,2025-09-21 06:00:26
1246,15,1,24,2025-09-21 06:01:26
1247,45,4,24,2025-09-21 06:02:26
1248,69,3,24,2025-09-21 06:03:26
1249,76,3,24,2025-09-21 06:04:26
1250,86,4,24,2025-09-21 06:05:26
1251,123,3,24,2025-09-21 06:06:26
1252,124,4,24,2025-09-21 06:07:26
1253,126,4,24,2025-09-21 06:08:26
1254,147,5,24,2025-09-21 06:09:26
1255,148,5,24,2025-09-21 06:10:26
1256,156,5,24,2025-09-21 06:11:26
1257,163,1,24,2025-09-21 06:12:26
1258,4,1,25,2025-09-21 06:13:26
1259,22,4,25,2025-09-21 06:14:26
1260,23,1,25,2025-09-21 06:15:26
1261,24,4,25,2025-09-21 06:16:26
1262,39,5,25,2025-09-21 06:17:26
1263,75,5,25,2025-09-21 06:18:26
1264,89,4,25,2025-09-21 06:19:26
1265,99,1,25,2025-09-21 06:20:26
1266,124,5,25,2025-09-21 06:21:26
1267,131,1,25,2025-09-21 06:22:26
1268,132,1,25,2025-09-21 06:23:26
1269,156,5,25,2025-09-21 06:24:26
1270,19,3,26,2025-09-21 06:25:26
1271,24,2,26,2025-09-21 06:26:26
1272,58,2,26,2025-09-21 06:27:26
1273,59,2,26,2025-09-21 06:28:26
1274,70,2,26,2025-09-21 06:29:26
1275,75,5,26,2025-09-21 06:30:26
1276,83,3,26,2025-09-21 06:31:26
1277,84,1,26,2025-09-21 06:32:26
1278,94,5,26,2025-09-21 06:33:26
1279,152,3,26,2025-09-21 06:34:26
1280,25,3,27,2025-09-21 06:35:26
1281,35,4,27,2025-09-21 06:36:26
1282,46,3,27,2025-09-21 06:37:26
1283,54,5,27,2025-09-21 06:38:26
1284,62,4,27,2025-09-21 06:39:26
1285,99,1,27,2025-09-21 06:40:26
1286,106,3,27,2025-09-21 06:41:26
1287,108,3,27,2025-09-21 06:42:26
1288,158,2,27,2025-09-21 06:43:26
1289,16,3,28,2025-09-21 06:44:26
1290,36,1,28,2025-09-21 06:45:26
1291,54,2,28,2025-09-21 06:46:26
1292,64,5,28,2025-09-21 06:47:26
1293,68,4,28,2025-09-21 06:48:26
1294,69,4,28,2025-09-21 06:49:26
1295,90,1,28,2025-09-21 06:50:26
1296,113,5,28,2025-09-21 06:51:26
1297,132,4,28,2025-09-21 06:52:26
1298,143,3,28,2025-09-21 06:53:26
1299,4,1,29,2025-09-21 06:54:26
1300,15,4,29,2025-09-21 06:55:26
1301,36,3,29,2025-09-21 06:56:26
1302,37,2,29,2025-09-21 06:57:26
1303,64,4,29,2025-09-21 06:58:26
1304,81,1,29,2025-09-21 06:59:26
